Date,Year,Pasture,Patch,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,WSG,CSG_FEAR,CSG,FEAR,CHEAT,Forbs,Legumes,Woody,Bare,Litter,Litter_dep,Panic,Seed_mix_forbs,Seed_cover_total,Sedges,SDV,TALLEST,LIT_2,LIT_3,Angle_of_O,Violets
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,6,4,6,5,63,.,0,3,.,16,3,0,3,98,4.5,1,16,,16,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,5,5,6,0,.,0,0,.,3,0,0,38,38,0,0,0,,86,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,6,5,5,5,16,.,0,0,.,16,16,0,3,98,0,0,16,,38,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,5,5,5,63,.,0,3,.,16,16,0,3,98,9.75,1,16,,1,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,5,5,4,86,.,0,3,.,16,1,0,3,98,9.75,1,3,,16,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,4,5,5,63,.,0,0,.,16,0,0,3,98,6,2,3,,16,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,4,4,5,3,.,0,16,.,3,0,0,0,98,3,0,3,,63,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,5,5,5,3,38,.,0,0,.,16,16,0,16,86,1.75,0,16,,63,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,4,5,3,5,38,.,38,16,.,38,0,0,16,86,0,1,16,,16,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,4,4,5,4,86,.,0,16,.,16,1,0,0,98,5.25,0,16,,0,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,4,6,3,4,0,.,63,38,.,16,3,0,0,98,2.5,0,16,,38,,,,,,3
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,4,3,5,5,63,.,0,3,.,16,0,3,0,98,12,0,3,,16,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,3,3,3,4,63,.,0,3,.,16,0,0,0,98,15,1,3,,3,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,3,3,4,3,3,.,0,0,.,16,63,0,0,98,1,2,16,,38,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,4,3,3,2,63,.,0,0,.,3,16,0,38,38,4.25,0,3,,0,,,,,,0
,2014,KLT,S,KLT_S,KLT_S_2014,KLT_S_2014,3,3,3,3,3,.,0,3,.,38,38,0,16,86,0,2,16,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,9,11,10,11,0,.,0,0,.,86,3,0,16,86,0,0,63,,38,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,8,11,11,10,0,.,0,16,.,63,0,0,3,86,1,0,63,,38,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,10,8,6,7,3,.,3,0,.,38,0,0,0,0,0,0,16,,63,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,8,7,9,7,38,.,38,0,.,38,38,0,16,86,4.25,0,16,,16,,,,,,3
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,7,8,6,9,38,.,0,0,.,63,16,0,0,98,12,0,38,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,7,7,6,7,38,.,0,0,.,63,16,0,0,86,4.25,0,16,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,8,6,7,16,.,0,0,.,38,16,0,16,63,0,0,38,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,6,7,7,6,38,.,0,0,.,16,16,3,0,98,9,0,16,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,6,7,6,63,.,0,0,.,63,16,0,0,98,6.75,0,63,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,6,7,5,6,38,.,0,0,.,16,16,0,38,63,0.75,0,38,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,5,6,6,63,.,0,0,.,16,16,3,0,98,13,0,16,,0,,,,,,3
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,5,6,5,38,.,0,0,.,63,3,0,16,86,0,0,63,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,6,6,5,4,16,.,0,3,.,63,3,0,38,63,0.5,0,38,,38,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,6,5,4,5,38,.,0,0,.,16,16,0,16,86,5,0,16,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,4,5,5,4,38,.,0,0,.,38,3,0,3,98,4.25,0,38,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,5,5,5,63,.,0,0,.,3,16,0,3,98,13,0,16,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,5,3,4,86,.,0,0,.,38,16,0,3,98,4.5,0,38,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,4,4,3,6,38,.,0,0,.,38,16,16,3,98,4.25,0,16,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,4,4,4,5,86,.,0,0,.,16,16,0,3,98,7,0,16,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,3,4,5,38,.,0,0,.,16,16,0,0,98,2.75,0,16,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,5,4,3,4,86,.,0,0,.,16,16,3,3,98,2.25,0,16,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,4,3,4,4,63,.,0,3,.,16,0,0,3,98,9.5,0,16,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,4,3,4,3,86,.,0,0,.,16,3,0,16,86,5.25,0,16,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,3,4,4,16,.,0,0,.,3,3,0,3,98,4.5,0,16,,38,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,3,3,5,63,.,0,0,.,16,0,0,3,98,7.75,0,16,,16,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,2,3,4,4,63,.,0,0,.,3,3,0,38,63,3,0,3,,0,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,3,3,4,86,.,0,0,.,16,3,0,0,98,7,0,16,,1,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,3,3,4,86,.,0,0,.,16,1,0,3,98,7,0,3,,3,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,2,3,3,0,.,0,0,.,16,16,0,16,86,10,0,16,,1,,,,,,0
,2014,KLT,W,KLT_W,KLT_W_2014,KLT_W_2014,3,2,1,4,38,.,0,0,.,16,0,0,16,86,0,1,16,,3,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,7,5,5,5,0,.,3,0,.,16,0,63,3,86,0.5,1,16,,63,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,5,5,1,5,0,.,16,38,.,3,1,63,16,86,0.25,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,6,2,3,2,16,.,63,0,.,16,3,38,16,86,0.25,1,16,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,3,2,2,4,3,.,16,0,.,38,0,16,38,63,0,2,3,,63,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,5,1,1,1,16,.,38,16,.,16,3,0,38,63,0,1,0,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,4,1,1,0,.,63,38,.,3,16,16,16,86,0,0,0,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,2,2,1,2,3,.,16,38,.,16,16,0,3,86,0.25,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,2,3,1,16,.,38,16,.,38,3,16,16,86,0.5,0,38,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,3,1,1,2,16,.,63,38,.,16,3,3,16,63,0,1,16,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,3,0,.,38,63,.,16,16,3,16,86,0,0,16,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,2,1,1,2,38,.,16,0,.,16,3,0,3,86,0.5,2,16,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,2,1,0,.,38,63,.,3,0,0,3,86,1.5,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,2,38,.,16,16,.,3,3,0,16,86,0.75,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,2,38,.,38,38,.,3,16,0,38,63,0,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,2,1,38,.,38,16,.,3,0,3,38,63,0,1,1,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,16,.,0,38,.,3,3,0,38,63,0,0,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,0,.,0,63,.,3,3,0,16,86,0.5,0,0,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,38,.,38,16,.,16,3,0,38,38,0,2,3,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,3,.,0,63,.,16,3,0,16,86,0.25,0,16,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,0,.,0,16,.,3,1,0,16,86,0,0,0,,63,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,3,.,0,38,.,1,3,0,16,86,0,0,0,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,3,.,38,38,.,3,3,0,38,63,0,1,3,,63,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,0,.,38,38,.,3,1,3,16,86,0,0,0,,38,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,16,.,38,38,.,3,16,0,16,63,0,1,1,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,38,.,38,3,.,16,38,0,38,63,0,1,16,,16,,,,,,3
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,0,.,16,16,.,38,3,0,3,86,0.5,0,16,,38,,,,,,3
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,38,.,38,0,.,16,3,0,63,38,0,1,3,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,16,.,38,16,.,16,3,0,38,63,0,1,16,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,38,.,63,38,.,3,3,0,38,63,0,1,0,,16,,,,,,0
,2014,LTR,C,LTR_C,LTR_C_2014,LTR_C_2014,1,1,1,1,16,.,16,3,.,16,38,3,38,63,0,2,16,,38,,,,,,3
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,6,1,2,6,16,.,16,16,.,3,16,16,16,86,0,0,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,3,4,16,.,38,16,.,16,0,3,16,86,0,1,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,2,2,2,16,.,16,16,.,0,3,0,3,86,0.5,0,0,,63,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,2,2,1,16,.,38,38,.,38,3,0,16,86,0.25,1,3,,16,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,2,1,2,3,.,16,38,.,16,3,0,16,86,0,1,3,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,2,1,2,0,.,38,38,.,16,3,0,16,86,1,0,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,3,1,2,16,.,63,38,.,16,0,0,3,86,2,0,16,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,2,2,0,.,86,38,.,16,16,1,16,86,0.75,0,38,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,3,1,.,63,38,.,38,3,0,16,86,1,1,16,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,1,2,1,0,.,86,38,.,16,3,0,3,86,1,0,3,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,1,2,1,0,.,38,38,.,3,0,0,16,86,2,1,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,1,1,1,3,.,38,38,.,38,0,0,3,86,1.75,0,38,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,2,3,.,38,38,.,16,0,0,16,86,0.25,1,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,1,1,1,0,.,38,38,.,3,0,3,3,86,2,2,3,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,2,1,1,0,.,86,63,.,16,3,0,3,86,1.5,0,0,,16,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,2,0,.,38,16,.,3,3,0,3,86,2,0,0,,63,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,2,1,1,1,0,.,38,16,.,3,16,0,3,86,1.5,1,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,16,.,16,38,.,16,0,0,16,86,0.25,1,3,,16,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,38,.,0,38,.,3,3,0,38,63,0,0,3,,3,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,63,63,.,3,1,16,16,86,0.75,1,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,38,.,16,16,.,38,0,0,16,86,0,1,3,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,63,38,.,3,38,0,1,86,2,0,38,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,16,.,0,16,.,3,63,0,38,38,0,0,0,,3,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,16,.,16,16,.,16,16,0,38,63,0,1,3,,16,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,3,.,38,16,.,3,63,0,38,38,0,1,3,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,86,38,.,16,16,0,16,86,0,0,16,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,16,3,.,16,63,0,38,38,0,0,0,,38,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,38,.,16,16,.,3,3,3,38,63,0,2,3,,16,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,63,16,.,16,3,16,3,86,0.5,0,3,,63,,,,,,0
,2014,LTR,E,LTR_E,LTR_E_2014,LTR_E_2014,1,1,1,1,0,.,16,63,.,3,1,0,3,86,1,1,0,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,3,6,3,16,.,16,3,.,3,3,3,16,63,0,0,0,,63,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,2,2,2,38,.,38,0,.,38,3,16,16,86,0.5,1,16,,38,,,,,,16
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,5,1,38,.,38,0,.,16,38,0,38,63,0,1,38,,38,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,2,1,2,38,.,38,3,.,16,3,0,38,63,0,2,16,,38,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,2,1,1,63,.,38,16,.,16,3,0,16,86,0,1,16,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,2,1,2,63,.,38,16,.,16,38,0,38,63,0,1,16,,16,,,,,,16
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,2,1,1,63,.,86,3,.,16,16,16,16,86,0.25,1,16,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,1,1,1,63,.,38,0,.,38,3,0,16,86,0.25,1,3,,16,,,,,,3
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,1,1,1,38,.,86,3,.,3,38,0,38,63,0,1,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,2,1,1,16,.,98,38,.,3,3,16,16,86,0,0,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,2,16,.,16,16,.,16,38,0,38,63,0,0,3,,38,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,2,1,1,1,38,.,3,0,.,3,38,0,63,16,0,1,0,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,16,38,.,3,1,0,38,63,0,1,3,,38,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,63,38,.,16,16,0,38,63,0,0,0,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,86,16,.,16,16,0,63,38,0,1,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,38,16,.,3,38,0,38,63,0,1,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,98,16,.,16,16,16,16,86,0,1,16,,16,,,,,,3
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,86,16,.,16,38,0,38,63,0,1,16,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,38,3,.,3,63,0,38,16,0,1,0,,3,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,3,.,86,63,.,16,0,3,16,86,0.25,0,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,38,3,.,3,3,0,63,16,0,1,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,63,0,.,3,16,3,63,38,0,1,1,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,38,3,.,16,3,3,38,63,0.25,1,3,,38,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,38,0,.,16,38,0,63,38,0,1,3,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,16,38,.,0,38,0,38,63,0,0,0,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,86,38,.,3,38,0,16,63,0,0,0,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,86,16,.,3,16,0,38,63,0,1,1,,16,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,16,.,86,16,.,16,38,0,63,38,0,1,3,,3,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,16,3,.,16,3,0,63,16,0,1,3,,3,,,,,,0
,2014,LTR,W,LTR_W,LTR_W_2014,LTR_W_2014,1,1,1,1,38,.,38,3,.,3,0,0,16,86,0,1,3,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,8,8,9,9,16,.,86,0,.,86,0,3,16,63,2,0,38,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,9,6,8,9,38,.,63,0,.,16,16,16,3,86,4,1,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,8,11,5,7,3,.,63,0,.,63,0,3,16,38,2,1,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,9,7,7,8,38,.,63,0,.,38,0,16,16,63,1,0,38,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,8,6,6,63,.,0,0,.,38,3,16,3,86,12,0,16,,3,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,7,7,7,5,63,.,0,0,.,38,0,0,3,86,7,0,16,,0,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,7,7,6,6,16,.,63,0,.,16,0,63,38,38,1,0,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,6,6,6,63,.,0,0,.,38,0,16,1,86,4,1,3,,3,,,,,,3
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,8,5,4,6,86,.,0,0,.,16,3,3,3,86,2,1,3,,16,,,,,,3
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,6,5,5,16,.,16,0,.,38,0,16,3,63,9,1,16,,63,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,7,5,4,3,.,86,0,.,63,0,38,16,63,1,1,16,,38,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,4,5,6,63,.,16,0,.,38,0,0,3,86,6,1,3,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,5,5,5,16,.,16,0,.,16,0,0,16,63,2,0,3,,86,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,4,5,6,38,.,3,0,.,63,16,16,3,86,5,1,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,5,4,5,63,.,0,0,.,63,0,16,16,63,3,1,38,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,6,4,5,5,63,.,0,0,.,16,3,38,1,86,4,0,16,,0,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,5,5,5,5,63,.,63,0,.,38,0,16,1,86,3,1,3,,3,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,6,5,5,63,.,63,0,.,38,0,38,3,63,4,1,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,5,5,6,4,38,.,86,0,.,16,3,38,3,86,1,0,3,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,5,4,6,16,.,63,0,.,38,16,38,3,86,2,1,16,,16,,,,,,3
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,5,4,5,5,63,.,0,3,.,63,16,16,16,63,2,0,16,,0,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,5,5,4,5,63,.,38,0,.,38,0,16,3,86,5,0,3,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,5,4,5,63,.,63,0,.,16,0,3,1,86,7,0,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,4,5,5,63,.,63,0,.,16,0,16,16,63,9,0,3,,3,,,,,,3
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,5,5,4,38,.,16,0,.,63,0,16,16,63,5,1,38,,3,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,4,5,5,16,.,0,0,.,38,0,63,16,63,1,0,1,,3,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,4,4,5,38,.,16,0,.,3,0,63,3,63,7,0,3,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,4,4,3,86,.,38,0,.,16,0,3,3,63,5,0,16,,16,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,4,3,5,3,0,.,63,0,.,63,0,3,3,86,4,0,16,,38,,,,,,0
,2014,PAW,E,PAW_E,PAW_E_2014,PAW_E_2014,3,4,3,3,63,.,0,0,.,16,16,16,3,86,2,1,16,,16,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,20,7,9,10,16,.,3,0,.,63,0,0,16,63,2,0,16,,16,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,9,8,9,10,16,.,3,0,.,86,0,0,38,38,1,0,38,,3,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,8,8,8,9,38,.,0,0,.,63,0,0,1,86,5,0,16,,0,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,9,7,7,9,63,.,0,0,.,16,0,0,0,98,10,0,0,,38,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,9,8,7,8,38,.,86,0,.,38,0,16,3,86,10,0,16,,16,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,7,8,8,8,16,.,0,0,.,63,0,0,3,86,3,0,16,,0,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,10,7,7,7,3,.,86,0,.,63,0,38,38,38,1,1,38,,3,,,,,,3
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,7,7,9,7,3,.,63,0,.,86,0,0,16,63,3,0,38,,3,,,,,,0
,2014,PAW,S,PAW_S,PAW_S_2014,PAW_S_2014,7,7,9,7,3,.,63,0,.,86,0,16,38,38,1,0,63,,16,,,,,,0
